event_name,bib_number,age,gender,finish_time,pace
Spartan SC Beast - Sat Open,1200,22,M,167.216666666667,13.8195592286501
Spartan SC Beast - Sat Open,7534,27,M,167.416666666667,13.83608815427
Spartan SC Beast - Sat Open,889,38,M,167.55,13.8471074380165
Spartan SC Beast - Sat Open,4372,40,M,167.583333333333,13.8498622589532
Spartan SC Beast - Sat Open,2888,35,M,167.75,13.8636363636364
Spartan SC Beast - Sat Open,9069,38,M,167.816666666667,13.8691460055096
Spartan SC Beast - Sat Open,7778,35,M,167.95,13.8801652892562
Spartan SC Beast - Sat Open,9471,31,M,168.15,13.896694214876
Spartan SC Beast - Sat Open,2789,43,M,168.166666666667,13.8980716253444
Spartan SC Beast - Sat Open,6318,37,M,168.166666666667,13.8980716253444
Spartan SC Beast - Sat Open,6956,39,M,168.2,13.900826446281
Spartan SC Beast - Sat Open,621,34,M,168.4,13.9173553719008
Spartan SC Beast - Sat Open,4086,45,M,168.416666666667,13.9187327823691
Spartan SC Beast - Sat Open,6193,36,M,168.55,13.9297520661157
Spartan SC Beast - Sat Open,2960,49,M,168.566666666667,13.931129476584
Spartan SC Beast - Sat Open,3576,16,M,168.633333333333,13.9366391184573
Spartan SC Beast - Sat Open,3906,35,M,168.633333333333,13.9366391184573
Spartan SC Beast - Sat Open,6926,58,M,168.683333333333,13.9407713498623
Spartan SC Beast - Sat Open,7886,39,M,168.716666666667,13.9435261707989
Spartan SC Beast - Sat Open,7527,31,M,168.766666666667,13.9476584022039
Spartan SC Beast - Sat Open,1723,29,M,168.8,13.9504132231405
Spartan SC Beast - Sat Open,4180,40,M,168.933333333333,13.9614325068871
Spartan SC Beast - Sat Open,1149,33,M,168.95,13.9628099173554
Spartan SC Beast - Sat Open,3631,44,M,169.016666666667,13.9683195592286
Spartan SC Beast - Sat Open,7639,31,M,169.016666666667,13.9683195592286
Spartan SC Beast - Sat Open,717,32,M,169.166666666667,13.9807162534435
Spartan SC Beast - Sat Open,683,44,M,169.183333333333,13.9820936639118
Spartan SC Beast - Sat Open,358,38,M,169.216666666667,13.9848484848485
Spartan SC Beast - Sat Open,4796,39,M,169.333333333333,13.9944903581267
Spartan SC Beast - Sat Open,2281,34,M,169.333333333333,13.9944903581267
Spartan SC Beast - Sat Open,5548,34,M,169.366666666667,13.9972451790634
Spartan SC Beast - Sat Open,6484,25,M,169.4,14
Spartan SC Beast - Sat Open,4005,23,F,169.4,14
Spartan SC Beast - Sat Open,570,36,M,169.433333333333,14.0027548209366
Spartan SC Beast - Sat Open,4988,40,M,169.55,14.0123966942149
Spartan SC Beast - Sat Open,5885,51,M,169.616666666667,14.0179063360882
Spartan SC Beast - Sat Open,3731,40,M,169.633333333333,14.0192837465565
Spartan SC Beast - Sat Open,9432,54,M,169.633333333333,14.0192837465565
Spartan SC Beast - Sat Open,4848,39,M,169.65,14.0206611570248
Spartan SC Beast - Sat Open,3764,35,M,169.75,14.0289256198347
Spartan SC Beast - Sat Open,4321,38,M,169.75,14.0289256198347
Spartan SC Beast - Sat Open,7056,44,M,169.883333333333,14.0399449035813
Spartan SC Beast - Sat Open,9144,46,M,169.966666666667,14.0468319559229
Spartan SC Beast - Sat Open,3389,29,M,170.016666666667,14.0509641873278
Spartan SC Beast - Sat Open,5457,28,M,170.133333333333,14.0606060606061
Spartan SC Beast - Sat Open,3183,42,M,170.166666666667,14.0633608815427
Spartan SC Beast - Sat Open,4702,22,M,170.183333333333,14.064738292011
Spartan SC Beast - Sat Open,6218,42,M,170.316666666667,14.0757575757576
Spartan SC Beast - Sat Open,6172,44,M,170.316666666667,14.0757575757576
Spartan SC Beast - Sat Open,4163,49,M,170.316666666667,14.0757575757576
Spartan SC Beast - Sat Open,3130,46,M,170.4,14.0826446280992
